supplier_reference,stock_facility,product_id,product_name,variant_id,brand,hscode,material,secondary_material,size_format,print_technique,print_position_1,print_position_2,print_format_1,print_format_2,print_colors_1,print_colors_2,coordinates,quantity,supplier_price,days,packs,weight,color,size
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,800,194.79,4,3,28.0,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,25,15.77,4,1,0.875,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,225,61.97,4,1,7.875,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,40,19.23,4,1,1.4,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,750,183.24,4,3,26.25,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,500,125.49,4,2,17.5,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,30,16.92,4,1,1.05,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,60,23.85,4,1,2.1,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,2300,531.3,4,8,80.5,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,175,50.42,4,1,6.125,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,1300,300.3,4,5,45.5,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,450,113.94,4,2,15.75,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,4000,924.0,4,14,140.0,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,400,102.39,4,2,14.0,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,1700,392.7,4,6,59.5,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,4500,1039.5,4,15,157.5,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,2200,508.2,4,8,77.0,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,2000,462.0,4,7,70.0,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,1900,438.9,4,7,66.5,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,2400,554.4,4,8,84.0,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,650,160.14,4,3,22.75,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,850,206.34,4,3,29.75,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,950,219.45,4,4,33.25,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,125,38.87,4,1,4.375,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,5,11.15,4,1,0.175,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,350,90.84,4,2,12.25,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,2100,485.1,4,7,73.5,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,80,28.47,4,1,2.8,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,70,26.16,4,1,2.45,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,200,56.19,4,1,7.0,purple,S/T
14049174000,ES,4049,drawstringnonwoven,14049174000,no,4202929190,Non-Woven,no,360x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,15,13.46,4,1,0.525,purple,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,150,92.49,4,1,7.8,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,2000,1100.0,4,10,104.0,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,45,34.74,4,1,2.34,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,30,26.49,4,1,1.56,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,25,23.74,4,1,1.3,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,15,18.24,4,1,0.78,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,300,174.99,4,2,15.6,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,3500,1925.0,4,18,182.0,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,80,53.99,4,1,4.16,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,5000,2750.0,4,25,260.0,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,200,119.99,4,1,10.4,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,20,20.99,4,1,1.04,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,40,31.99,4,1,2.08,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,4500,2475.0,4,23,234.0,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,10,15.49,4,1,0.52,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,5,12.74,4,1,0.26,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,350,202.49,4,2,18.2,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,2500,1375.0,4,13,130.0,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,60,42.99,4,1,3.12,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,1500,825.0,4,8,78.0,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,700,385.0,4,4,36.4,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,1,10.54,4,1,0.052,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,70,48.49,4,1,3.64,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,35,29.24,4,1,1.82,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,1000,550.0,4,5,52.0,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,3000,1650.0,4,15,156.0,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,600,330.0,4,3,31.2,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,450,247.5,4,3,23.4,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,500,275.0,4,3,26.0,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,4000,2200.0,4,20,208.0,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,400,220.0,4,2,20.8,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,900,495.0,4,5,46.8,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,250,147.49,4,2,13.0,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,50,37.49,4,1,2.6,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,100,64.99,4,1,5.2,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,800,440.0,4,4,41.6,white,S/T
15234001000,ES,5234,drawstringcoolbag,15234001000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,90,59.49,4,1,4.68,white,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,5000,2750.0,4,25,260.0,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,50,37.49,4,1,2.6,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,3500,1925.0,4,18,182.0,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,20,20.99,4,1,1.04,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,100,64.99,4,1,5.2,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,3000,1650.0,4,15,156.0,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,1500,825.0,4,8,78.0,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,350,202.49,4,2,18.2,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,300,174.99,4,2,15.6,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,15,18.24,4,1,0.78,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,10,15.49,4,1,0.52,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,4000,2200.0,4,20,208.0,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,4500,2475.0,4,23,234.0,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,400,220.0,4,2,20.8,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,35,29.24,4,1,1.82,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,5,12.74,4,1,0.26,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,1,10.54,4,1,0.052,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,70,48.49,4,1,3.64,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,1000,550.0,4,5,52.0,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,900,495.0,4,5,46.8,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,800,440.0,4,4,41.6,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,60,42.99,4,1,3.12,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,2000,1100.0,4,10,104.0,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,2500,1375.0,4,13,130.0,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,30,26.49,4,1,1.56,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,600,330.0,4,3,31.2,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,80,53.99,4,1,4.16,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,90,59.49,4,1,4.68,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,700,385.0,4,4,36.4,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,250,147.49,4,2,13.0,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,40,31.99,4,1,2.08,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,150,92.49,4,1,7.8,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,500,275.0,4,3,26.0,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,25,23.74,4,1,1.3,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,450,247.5,4,3,23.4,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,45,34.74,4,1,2.34,black,S/T
15234002000,ES,5234,drawstringcoolbag,15234002000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,200,119.99,4,1,10.4,black,S/T
15234003000,ES,5234,drawstringcoolbag,15234003000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,1000,550.0,4,5,52.0,red,S/T
15234003000,ES,5234,drawstringcoolbag,15234003000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,15,18.24,4,1,0.78,red,S/T
15234003000,ES,5234,drawstringcoolbag,15234003000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,250,147.49,4,2,13.0,red,S/T
15234003000,ES,5234,drawstringcoolbag,15234003000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,40,31.99,4,1,2.08,red,S/T
15234003000,ES,5234,drawstringcoolbag,15234003000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,1500,825.0,4,8,78.0,red,S/T
15234003000,ES,5234,drawstringcoolbag,15234003000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,3500,1925.0,4,18,182.0,red,S/T
15234003000,ES,5234,drawstringcoolbag,15234003000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,450,247.5,4,3,23.4,red,S/T
15234003000,ES,5234,drawstringcoolbag,15234003000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,70,48.49,4,1,3.64,red,S/T
15234003000,ES,5234,drawstringcoolbag,15234003000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,4500,2475.0,4,23,234.0,red,S/T
15234003000,ES,5234,drawstringcoolbag,15234003000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,400,220.0,4,2,20.8,red,S/T
15234003000,ES,5234,drawstringcoolbag,15234003000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,300,174.99,4,2,15.6,red,S/T
15234003000,ES,5234,drawstringcoolbag,15234003000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,30,26.49,4,1,1.56,red,S/T
15234003000,ES,5234,drawstringcoolbag,15234003000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,150,92.49,4,1,7.8,red,S/T
15234003000,ES,5234,drawstringcoolbag,15234003000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,2500,1375.0,4,13,130.0,red,S/T
15234003000,ES,5234,drawstringcoolbag,15234003000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,900,495.0,4,5,46.8,red,S/T
15234003000,ES,5234,drawstringcoolbag,15234003000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,45,34.74,4,1,2.34,red,S/T
15234003000,ES,5234,drawstringcoolbag,15234003000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,10,15.49,4,1,0.52,red,S/T
15234003000,ES,5234,drawstringcoolbag,15234003000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,200,119.99,4,1,10.4,red,S/T
15234003000,ES,5234,drawstringcoolbag,15234003000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,90,59.49,4,1,4.68,red,S/T
15234003000,ES,5234,drawstringcoolbag,15234003000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,25,23.74,4,1,1.3,red,S/T
15234003000,ES,5234,drawstringcoolbag,15234003000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,80,53.99,4,1,4.16,red,S/T
15234003000,ES,5234,drawstringcoolbag,15234003000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,35,29.24,4,1,1.82,red,S/T
15234003000,ES,5234,drawstringcoolbag,15234003000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,60,42.99,4,1,3.12,red,S/T
15234003000,ES,5234,drawstringcoolbag,15234003000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,50,37.49,4,1,2.6,red,S/T
15234003000,ES,5234,drawstringcoolbag,15234003000,no,4202929190,Polyester 210D,Aluminium,320x420xnoxno,no,no,no,noxnoxnoxno,noxnoxnoxno,no,no,,600,330.0,4,3,31.2,red,S/T
